ID,Name,LinkedIn URL,Locations,Location Phones,HQ Location,HQ Location Phones,Technologies,Industries,Company type,Website,Domain,Headcount,Company description,Revenue,Intent data,shopify
c33766e3-a25c-3ba7-96d9-9a9c6ea425d4,Zohus Rheinmanufaktur,https://www.linkedin.com/company/zohusrheinmanufaktur,"[Germany, North Rhine-westphalia, Köln, 13 Kartäuserwall, 50678]",,"Germany, North Rhine-westphalia, Köln, 13 Kartäuserwall, 50678",,"Shopify, TikTok Pixel, Klarna Checkout, HTTP/3, Cart Functionality, HSTS, jQuery CDN, Facebook, X-Content-Type-Options, PayPal, Google Font API, RSS, American Express, Priority Hints, Open Graph, VISA, Facebook Pixel, MasterCard, X-XSS-Protection, Cloudflare Bot Management, CloudFlare, Envoy, reCAPTCHA, jQuery, Google Analytics",Apparel & Fashion,Partnership,www.zohus.koeln,zohus.koeln,3,"Wir sind ein urbanes Streetwear Label aus Köln für jeden, der Köln und das Rheinland liebt. Dabei aber stilgerecht unterwegs sein will. Individuelle Designs rund um das kölsche Lebensgefühl reduziert in Form und Farbe sowie einem nachhaltigen Produktionsprozess sind unser Leitsatz. Wir bieten hochwertige Premium Mode für alle Lebenslagen – Freizeit, Sport, Club und Office. Die Verbundenheit zur Domstadt ist Ausgang für jedes unserer Motive. Köln ist bunt und meistens rut un wiess, Köln ist Karneval und der Effzeh. Wir haben uns aber bewusst für reduzierte Designs und dezente Farben entschieden, um einen urbanen zeitgerechten Streetwear Look zu kreieren. Unsere Textilien sind nachhaltig produziert und werden in Ehrenfeld bedruckt und versendet.",1252303,,True
0806cbbf-a7b8-3191-ab9a-03f8d2d6a011,La Muel Lingerie,https://www.linkedin.com/company/la-muel-lingerie,"[Germany, Bavaria, Munich, 23 Prinzregentenplatz]",,"Germany, Bavaria, Munich, 23 Prinzregentenplatz",,"Shopify, Klarna, WordPress, CloudFlare, Google Analytics, Envoy, VISA, Shop Pay, Apple Pay, MasterCard, Facebook Pixel, Priority Hints, Shopify Chat, Facebook, X-XSS-Protection, X-Content-Type-Options, PayPal, American Express, Open Graph, Klarna Checkout, Preact, Cart Functionality, HTTP/3, Google Pay, HSTS",Apparel & Fashion,Sole Proprietorship,www.lamuel.de,lamuel.de,3,"La Muel Lingerie kreiert sinnliche Dessous für Frauen mit zum Teil ungewöhnlichen Größen (65-85 C-I). Wir möchten, dass sich jede Frau wohl und sexy in ihrer Lingerie fühlt. Vor allem mit einem großen Busen! Unsere Produkte werden ausschließlich in der EU produziert und alle Materialien nur von europäischen Lieferanten bezogen. Zusätzlich sind alle goldenen Accessoires mit 24 Karat Gold überzogen.",1252303,,True
81028cde-e023-3246-939e-9dbfc837a98b,Light & Lace Bridal Couture,https://www.linkedin.com/company/light-&-lace-bridal-couture,"[Germany, North Rhine-westphalia, Bielefeld, 367 Dornberger Straße, 33619]",,"Germany, North Rhine-westphalia, Bielefeld, 367 Dornberger Straße, 33619",,"Shopify, WordPress, Klarna",Apparel & Fashion,Self Employed,lightandlace.de,lightandlace.de,3,"Light & Lace Bridal Couture is a bridal couture company based out of Bielefeld, Germany.",1252303,,True
ab721f22-dbf5-362c-ae35-fc9e1a2bba8d,Sockenkauf24,https://www.linkedin.com/company/sockenkauf24,"[Germany, Saxony-anhalt, Süplingen, 4a Bülstringer Weg, 39343]",,"Germany, Saxony-anhalt, Süplingen, 4a Bülstringer Weg, 39343",,"Shopify, Klarna, Google Pay, Cart Functionality, Scrollreveal, HSTS, Amazon Pay, HTTP/3, Shopify Product Reviews, Klarna Checkout, Vue.js, hCaptcha, Tailwind CSS, DHL, Judge.me, Imgix, Priority Hints, Shopify Consent Management, VISA, PayPal, Facebook Pixel, X-XSS-Protection, Open Graph, X-Content-Type-Options, Apple Pay, MasterCard, Shop Pay, American Express, Facebook, jQuery, PickyStory, CloudFlare, Google Hosted Libraries, Google Analytics, reCAPTCHA, CivicTheme, Envoy",Apparel & Fashion,Partnership,sockenkauf24.de,sockenkauf24.de,3,"Wir von sockenkauf24 stehen für Qualität und Innovation. Wir möchten unseren Kunden die besten Socken zum Wohlfühlen bieten, sowie unseren Mitarbeitern ein gutes Arbeitsumfeld.",1252303,,True
d20777a1-345c-3e15-8d4f-fa40c3970fec,Wysf. | What You Stand For.,https://www.linkedin.com/company/wysf-what-you-stand-for,"[Germany, North Rhine-westphalia, Köln]",,"Germany, North Rhine-westphalia, Köln",,"Shopify, Klarna, Facebook Pixel, Klaviyo",Apparel & Fashion,Sole Proprietorship,wysf.de,wysf.de,3,"mode, mit der zeigst, wer du bist. the principle: stand for something through your fashion. for yourself. for sustainability, transparency and fairness. for others. there really are all kinds of fantastic things out there to stand up for. we are a young cologne startup and founding this brand is our way of standing up for what is important to us. and now it's your turn. we stand up for the environment. for others. for ourselves. and for you. because we make fair wear to inspire you. timeless premium fair fashion with clean design that outlast regular fashion seasons - sustainably and fairly produced in europe. and with every purchase a donation is made. ____________________________ good for others.  we ensure highest social standards and fairness at every stage of the production of our products. we support certified ngos for a cleaner and fairer textile industry with every sale. ____________________________ good for the environment.  our products are made from certified materials - organic and recycled. the materials used help to conserve resources on a massive scale.  ____________________________ good for you.  what you stand for.",1252303,,True
dcda0edd-19bf-3c4e-8623-9962e396ed6e,Wishproject,https://www.linkedin.com/company/wishproject™,"[Germany, Thuringia, Gotha, 6 Hauptmarkt, 99867]",,"Germany, Thuringia, Gotha, 6 Hauptmarkt, 99867",,"Shopify, HSTS, YouTube, Google Pay, HTTP/3, Cart Functionality, ActiveCampaign, Preact, cdnjs, Klarna Checkout, particles.js, Instafeed, Shopify Product Reviews, Polyfill, Google Ads Conversion Tracking, Smile App, Google Font API, PayPal, Open Graph, X-Content-Type-Options, jsDelivr, Facebook Pixel, Usercentrics, VISA, MasterCard, Priority Hints, Apple Pay, RSS, Shop Pay, Flickity, Hotjar, Facebook, Smile, X-XSS-Protection, American Express, Google Ads, Envoy, reCAPTCHA, Cloudflare Bot Management, jQuery, Google Analytics, Google Hosted Libraries, CloudFlare, Google Tag Manager, Rise.ai",Apparel & Fashion,Partnership,www.wishproject.de,wishproject.de,3,"Mit viel Liebe, von der Idee bis zum Päckchen. Für diese Garantie steht Wishproject. Jedes Wish-Teilchen vom Accessoire über Mode bis zu den einzigartigen ""Viehchern"" verkörpert unsere Liebe für Farbe und Detail, unseren Anspruch an Qualität und Gewissen, und immer auch ein Stück gesunden Verrücktseins. Wir achten bewusst auf die Herkunft unserer Stoffe und Materialien. #madewithlove #madeingermany Ob Loop oder Schloop, Tasche oder verrückte „Viehcher“ – alle Produkte vereinen unseren kreativen Fluss, egal wo und wann dieser auch fließen mag. Die Ideen gehen uns und unseren Kundinnen nie aus, mögen sie noch so ausgefallen sein. Jedes Wish-Teilchen verkörpert unsere Liebe für Farbe und Details, unseren Anspruch an Qualität und Gewissen und immer auch ein Stück gesunden Verrücktseins.",1252303,,True
b9294bc5-9a72-34e3-8b7b-d49ec6ba5646,RVNX,https://www.linkedin.com/company/rvnx,[Germany],,Germany,,"Shopify, PayPal, X-XSS-Protection, Priority Hints, Open Graph, Apple Pay, CloudFlare, Cloudflare Bot Management, Google Analytics, HSTS, HTTP/3",Apparel & Fashion,Sole Proprietorship,www.rvnx.de,rvnx.de,3,"A label that's trying to combine aesthetic vibes with unique designs, all based on the history of a video creator",1252303,,True
9a93d9de-c0c1-3b1f-80d3-6566b4e745a7,Bayerinas München,https://www.linkedin.com/company/bayerinas,"[Germany, Bavaria, Munich, 80796]",,"Germany, Bavaria, Munich, 80796",,"Shopify, Klarna, Cart Functionality, HTTP/3, Google Pay, HSTS, Klarna Checkout, DHL, Boomerang, X-Content-Type-Options, Facebook Pixel, VISA, X-XSS-Protection, Open Graph, Shop Pay, Priority Hints, Apple Pay, American Express, Facebook, Google Font API, PayPal, Flickity, MasterCard, CloudFlare, Google Analytics",Apparel & Fashion,Sole Proprietorship,www.bayerinas.de,bayerinas.de,3,Exploring local fabric culture,1252303,,True
0f478c09-616f-36bc-a792-3202cc1fb2d8,MrShoe.eu,https://www.linkedin.com/company/mrshoe,"[Germany, North Rhine-westphalia, Aachen]",,"Germany, North Rhine-westphalia, Aachen",,"Shopify, Open Graph, PayPal, RSS, X-XSS-Protection, Google Font API, Priority Hints, VISA, Mautic, X-Content-Type-Options, Shopify Chat, Apple Pay, Facebook Pixel, American Express, MasterCard, Facebook, Shop Pay, CloudFlare, UPS, Google Analytics, jQuery, Envoy, Klarna Checkout, Bootstrap, Boomerang, TikTok Pixel, Trustpilot, Preact, DHL, HSTS, Klaviyo, HTTP/3, PayPal Marketing Solutions, Scrollreveal, Cart Functionality, Google Pay",Apparel & Fashion,Partnership,mrshoe.eu,mrshoe.eu,3,...,1252303,,True
66840339-c247-3274-9073-32db13841572,SCHöNER,https://www.linkedin.com/company/80458499,"[Germany, Hesse, Kassel, 15 Neue Fahrt, 34117]",,"Germany, Hesse, Kassel, 15 Neue Fahrt, 34117",,"Shopify, Klarna, hCaptcha, Babel, reCAPTCHA, Ruby, CloudFlare, X-Content-Type-Options, Apple Pay, Priority Hints, Packlink PRO, Ruby on Rails, Google Font API, Stimulus, Open Graph, EPages, PayPal Credit, Zipkin, core-js, HTTP/3, HSTS, Klaviyo, Cart Functionality, PayPal Marketing Solutions, X-XSS-Protection, Loadable-Components, Apache HTTP Server, PayPal, Apache","Apparel & Fashion, Retail",Sole Proprietorship,schoener.store,schickshop.de,3,"SCHöNER is a company based out of  34117 Kassel, Germany.",1252303,,True
63aeb6a5-d119-3d44-bdb4-8ad2f68e786a,My Little Me,https://www.linkedin.com/company/79598585,"[Germany, Hamburg, Hamburg]",,"Germany, Hamburg, Hamburg",,"Shopify, Cart Functionality, HTTP/3, HSTS, Envoy, CloudFlare, Open Graph, PayPal, Facebook Pixel, X-Content-Type-Options, Facebook, X-XSS-Protection, Priority Hints",Apparel & Fashion,Sole Proprietorship,www.mylittleme.de,mylittleme.de,3,"Die Idee für die my little me Baby- und Erinnerungsboxen entstand aus dem Wunsch heraus ein individuelles Starter Set mit ausgewählten Einzelstücken für die ersten Monate eines Babys anzubieten. Persönlich, hochwertig und mit Liebe gestaltet. my little me steht für ökologische und soziale Nachhaltigkeit, Verantwortung, Kreativität und Qualität. Die Gründerin und bald dreifache Mutter Marisa Schlehlein - von Plato ist bewusst, dass unsere Kinder nur die beste Qualität verdienen. Fair und bio-zertifiziert.",1252303,,True
9e168b1b-a125-3dd7-9365-c6a29eace006,Tribute Twentyseven,https://www.linkedin.com/company/tribute-twentyseven,"[Germany, Hesse, Frankfurt Am Main, 6 Brentanostrasse]",,"Germany, Hesse, Frankfurt Am Main, 6 Brentanostrasse",,"Shopify, WordPress, Modernizr, Bootstrap, Handlebars, MailChimp, BugSnag, HSTS, HTTP/3, Animate.Css, Font Awesome, CloudFlare, jQuery, reCAPTCHA, Google Font API, Open Graph, X-Content-Type-Options, Facebook, Priority Hints, PayPal, Apple Pay, X-XSS-Protection",Apparel & Fashion,Partnership,www.tributetwentyseven.com,tributetwentyseven.com,3,"Tribute Twentyseven is a lifestyle fashion brand producing exclusive leather jackets – designed with love and handmade with passion. The brand is paying homage to the unofficial Club 27. Starting from the name, a tribute to the twentyseven’s, all the way to the essence of the brand: the leather jacket. The inspiration lies within life’s most simple yet most difficult concept: freedom. We had a vision, believing that Freedom is a state of mind, and exactly this is the missing element in today’s Zeitgeist.",1252303,,True
a7041595-0cb8-381f-b4a7-9cf6e918dd84,HARTWICH Menswear,https://www.linkedin.com/company/hartwichmenswear,"[Germany, Bavaria, Munich, 23 Reitmorstraße, 80538]",,"Germany, Bavaria, Munich, 23 Reitmorstraße, 80538",,"Shopify, Klarna, Google Analytics Enhanced Ecommerce, reCAPTCHA, CloudFlare, Google Tag Manager, Google Analytics, GSAP, jQuery, Cloudflare Bot Management, X-Content-Type-Options, Omnisend, Open Graph, VISA, PayPal, Apple Pay, Google Font API, Shop Pay, Facebook, American Express, MasterCard, Omnisend Email Marketing & SMS, Priority Hints, X-XSS-Protection, Facebook Pixel, Handlebars, Klarna Checkout, Bootstrap, Judge.me, Modernizr, DHL, jQuery CDN, OWL Carousel, HTTP/3, Hextom Free Shipping Bar, Google Pay, HSTS, FancyBox, Bunny, Cart Functionality, PageFly, YouTube",Apparel & Fashion,Sole Proprietorship,www.hartwichandfriends.com,hartwichandfriends.com,3,"HARTWICH Menswear gehört zu den ganz wenigen Männermode-Labeln, bei denen eine Frau für das Design der Kollektionen verantwortlich zeichnet. Es gibt nicht ein Teil, das nicht von Doris Hartwich persönlich kreiert wurde. HARTWICH Menswear hat seinen Hauptsitz in München. Von hier aus wird der exklusive Modehandel im In- und Ausland betreut. Gern öffnet Doris Hartwich Tür und Tor ihrer Atelierräume, um mit Kunden aus dem stationären Handel die Trends kommender Kollektionen zu besprechen.",1252303,,True
dbc8d5e8-3ebd-39a4-acca-f0e2b168dd8c,National Hoodlum,https://www.linkedin.com/company/national-hoodlum,"[Germany, Berlin, Berlin, 6 Chausseestraße, 10115]",,"Germany, Berlin, Berlin, 6 Chausseestraße, 10115",,"Shopify, Klarna, Vision, HTTP/3, Amazon Pay, HSTS, Google Pay, Cart Functionality, Apple Pay, X-Content-Type-Options, Shop Pay, American Express, X-XSS-Protection, MasterCard, RSS, Facebook, Priority Hints, Open Graph, PayPal, VISA, Facebook Pixel, Flickity, AOS, Omnisend, Omnisend Email Marketing & SMS, jQuery, Google Hosted Libraries, Envoy, Amazon Web Services, reCAPTCHA, CloudFlare, Cloudflare Bot Management, Boomerang, Amazon S3, hCaptcha, Klarna Checkout, DHL",Apparel & Fashion,Privately Held,nationalhoodlum.com,nationalhoodlum.com,3,"Since National Hoodlum emerged straight out of the inner-city boroughs of Paris and Berlin, we have been focussing on providing genuine apparel, by combining major codes of out cultural heritage, starting in the mid 80s, when urban lifestyle revolutionized the hoods, until today. National Hoodlum is timeless and based on 'every day I'm husteling', bringing function through realness by adding a necessary zest of vital ruffness. State of the art quality standards, certified fair-trade production, organic fabrics and clean fits combined with exclusive graphics and details keep on representing our values and vision. Selected collabs are being released in very limited quantities. NATIONAL stands for you, representing your hood, background and way of local life, where ever you come from. HOODLUM represents an open minded but also self-protecting thinking and acting, in order to front intolerance, brainwash, sellout and oppression. NATIONAL HOODLUM | my hood is my nation",1252303,,True
7665a2ca-37ae-33a6-a384-2653a7d0d937,Shoes.Please.,https://www.linkedin.com/company/shoes.please.,"[Germany, Saxony, Zwickau, 9-10 Hauptmarkt, 08056]",,"Germany, Saxony, Zwickau, 9-10 Hauptmarkt, 08056",,"Shopify, Babel, Preact, Tailwind CSS, Trusted Shops, hCaptcha, Klarna Checkout, DHL, core-js, Cart Functionality, Fontify, Klaviyo, LayoutHub, HTTP/3, jQuery CDN, Google Pay, HSTS, Back In Stock, MasterCard, American Express, Stimulus, Apple Pay, PayPal, Shop Pay, Facebook Pixel, Google Font API, Debian, Open Graph, X-XSS-Protection, Facebook, X-Content-Type-Options, Ruby on Rails, VISA, Priority Hints, RSS, Google Ads Conversion Tracking, reCAPTCHA, jQuery, Google Tag Manager, Font Awesome, Google Analytics, Apache, React, Envoy, Google Ads, Ruby, CloudFlare, PWA",Apparel & Fashion,,shoesplease.de,shoesplease.de,4,,1252303,,True
8566cd55-58c2-3a88-8838-158dc943b9d0,#girlconsultant,https://www.linkedin.com/company/corner-office,"[Germany, Bavaria, Munich, 80335], [Switzerland, Schwyz, Schwyz]",,"Germany, Bavaria, Munich, 80335",,"Shopify, Payroll, DaVinci, AWS, C#, QuickBooks, Employment, UNIX, Sourcing, MailChimp, Modernizr, HTTP/3, HSTS, YouTube, Google Pay, Cart Functionality, Google Analytics, Fera Product Reviews App, CloudFlare, Fera, jQuery, Facebook Pixel, Priority Hints, VISA, American Express, Shop Pay, POWr, X-XSS-Protection, RSS, Open Graph, X-Content-Type-Options, Apple Pay, Facebook, MasterCard, PayPal","Apparel & Fashion, Management Consulting",Privately Held,girlconsultant.com,girlconsultant.com,3,"The consulting book you have all been waiting for.  Get to know: - Why consulting is a good idea, especially if you are not really clear on what you want to do in life - What the different consulting companies are and how to get it - How to be assertive and how to dress - What hard and soft skills you learn - How to be a woman in consulting, and what NOT to do. Get ready for the book which will be published in 2025! Sign up to the mailing ist on the website, to not miss a thing!",1252303,,True
9399246b-1cdb-3285-9290-8b7239039bd9,Use-Ta,https://www.linkedin.com/company/use-ta,"[Germany, Northcote, 523 High Street, 3070]",,"Germany, Northcote, 523 High Street, 3070",,"Shopify, Babel, hCaptcha, Instafeed, HSTS, core-js, HTTP/3, jQuery CDN, Cart Functionality, Australia Post, Google Pay, RSS, Ruby on Rails, PayPal, American Express, Facebook, Open Graph, Apple Pay, X-XSS-Protection, MasterCard, Priority Hints, Facebook Pixel, X-Content-Type-Options, Stimulus, Shop Pay, VISA, Google Font API, MailerLite, CloudFlare, Envoy, reCAPTCHA, Google Analytics, Google Tag Manager, Ruby, jQuery",Apparel & Fashion,,use-ta.com.au,use-ta.com.au,4,,1252303,,True
190271fa-dad5-3257-b119-7bb2ce632946,Daniel Geck GmbH,https://www.linkedin.com/company/daniel-geck-gmbh,"[Germany, Hesse, Königstein Im Taunus, 31 Wolfsweg, 61462], [Germany, Hesse, Bad Soden Am Taunus, 68 Dachbergstr., 65812]",+492712357499,"Germany, Hesse, Königstein Im Taunus, 31 Wolfsweg, 61462",,"Shopify, Klarna, Google Analytics, Google Hosted Libraries, CloudFlare, reCAPTCHA, jQuery, Cloudflare Bot Management, Glide.js, RequireJS, PHP, DHL, hCaptcha, Klarna Checkout, Magento, Avada Size Chart, Oxi Social Login, cdnjs, Bootstrap, Avada SEO, PayPal Credit, jQuery Mobile, HTTP/3, Google Pay, PayPal Marketing Solutions, styled-components, OWL Carousel, Bunny, Amazon Pay, MySQL, Cart Functionality, HSTS, Deutsche Post, Underscore.js, eShopCRM, X-Content-Type-Options, Facebook Pixel, CodeIgniter, VISA, PayPal, Facebook, Google Font API, jQuery UI, Priority Hints, Shop Pay, Apple Pay, Moment.js, MasterCard, X-XSS-Protection, Osterreichische Post, Open Graph, American Express",Apparel & Fashion,,gatta.fashion,gatta.fashion,3,,1400230,,True
